CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),LINGUA INGLESE,9780194096430,"AA VV  ",NEW STEP UP 2,SB&WB + DIGITAL PACK (EBOOK + RESOURCES + ONLINE PRACTICE + 25EREADERS),2,OXFORD UNIVERSITY PRESS,"23,70",No,Si,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),STORIA,9788891542595,"BIGGIO BARBARA  ",ALTRA STORIA (UN')  LIBRO MISTO CON LIBRO DIGITALE,VOLUME 2 CON OSSERVO IMPARO,2,FABBRI SCUOLA,"26,80",No,Si,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),GEOGRAFIA,9788808728531,"TONDELLI CARLA  ",GEOAGENDA EDIZIONE ROSSA - VOLUME 1+2 (LDM),STRUMENTI DELLA GEOGRAFIA. ITALIA ED EUROPA,1,ZANICHELLI EDITORE,"31,20",No,No,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),MATEMATICA,9788808547477,BERTINETTO CLARA - METIÄINEN ARJA - PAASONEN J - VOUTILAINEN E,CONTACI! - CONF. 2 - SECONDA EDIZIONE (LDM),"NUMERI, RELAZIONI, DATI 2 + MISURE, SPAZIO E FIGURE 2",2,ZANICHELLI EDITORE,"29,70",No,Si,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),SCIENZE,9788869173271,PIETRA ANTONELLA - BOTTINELLI EMANUELA - DAVIT PATRIZIA,SUPERNOVA VOL. 2 CON TAV.ILL.,ND,2,LATTES,"18,70",No,Si,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),TECNOLOGIA,9788808804013,PACI GIAMPIETRO - PACI RICCARDO - BERNARDINI LUCIA,TECNOLOGIA.VERDE 2ED. - CONF. TECNOLOGIA EDIZIONE COMPATTA + DISEGNO (LDM),ND,U,ZANICHELLI EDITORE,"24,20",No,No,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),ARTE E IMMAGINE,9788808799845,"PULVIRENTI EMANUELA  ",ARTEMONDO 2ED. - CONFEZIONE VOLUME A + B + ALBUM (LDM),STORIA DELL'ARTE + LINGUAGGIO VISIVO E TECNICHE ARTISTICHE,U,ZANICHELLI EDITORE,"34,40",No,No,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),MUSICA,9788847242821,"PASETTO MARCO - CONATI DAVID ",MUSIC FACTOR COMPATTO,ND,U,RAFFAELLO,"20,90",No,No,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),SCIENZE MOTORIE E SPORTIVE,9788839302786,"FIORINI GIANLUIGI - CHIESA ELISABETTA ",IN TEAM VOLUME UNICO + E-BOOK,SPORT E SALUTE,U,MARIETTI SCUOLA,"14,80",No,No,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),RELIGIONE CATTOLICA/ATTIVITA' ALTERNATIVA,9788846837929,DAL BIANCO DARIO - FIORINI NICOLA - MARANA ANTONIO,CHE VITA 2,ND,2,LA SPIGA,"12,40",No,Si,No
CBMM857014,2,A,MM,30 ORE  DI ORARIO ORDINARIO (INGLESE_SPAGNOLO),SECONDA LINGUA COMUNITARIA (SPAGNOLO),9788853640765,BARTOLOME' MARTINEZ CRISTINA - RULLO EMANUELA - URAS MARIA EMILIA,MUNDO FENOMENAL UNICO,ND,U,ELI,"32,50",No,No,No
