CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
AO1E018030,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788853620705,BERTARINI MARIAGRAZIA - HUBER MARTHA - IOTTI PAOLO,NOW I CAN 5,ND,5,ELI,"10,08",No,Si,No
AO1E018030,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917606,"AA VV  ",NUOVO VIVA LEGGERE CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
AO1E018030,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788873345084,"AA VV  ",NUOVO VOCE DELLA TERRA CL. 5 (LA),ND,2,GAIA EDIZIONI,"25,00",No,Si,No
AO1E018040,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847306882,"AA VV  ",BUDDY AND FRIENDS 2,ND,2,CETEM,"6,03",No,Si,No
AO1E018040,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017211747,"AA  VV  ",HOURRA 1 - LIVRE DE L'ELEVE,A1.1,1,HACHETTE,"16,60",No,Si,No
AO1E018040,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017211754,"AA  VV  ",HOURRA 1 - CAHIER D'ACTIVITES,A1.1,1,HACHETTE,"12,20",No,Si,No
AO1E018040,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788809964518,"AA VV  ",VIVA CRESCERE CL. 2,ND,2,GIUNTI SCUOLA,"18,69",Si,Si,No
AO1E018040,4,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847233539,"FIORUCCI STEFANIA  ",GRANDE AMORE 4-5 (UN),ND,U,RAFFAELLO,"8,19",No,Si,No
AO1E018040,4,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788809964716,"AA VV  ",I LIKE GOLD CL. 4,ND,1,GIUNTI ELT,"8,06",No,Si,No
AO1E018040,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788809917590,"AA VV  ",NUOVO VIVA LEGGERE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",No,Si,No
AO1E018040,4,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788809917613,"AA VV  ",NUOVO VIVA IMPARARE CL. 4,ND,1,GIUNTI SCUOLA,"21,46",No,Si,No
AO1E018040,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788847233522,"FIORUCCI STEFANIA  ",GRANDE AMORE 1-2-3 (UN),ND,U,RAFFAELLO,"8,19",No,Si,No
AO1E018040,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847306875,"AA VV  ",BUDDY AND FRIENDS 1,ND,1,CETEM,"4,02",No,Si,No
AO1E018040,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788809917552,"AA VV  ",NUOVO VIVA CRESCERE CL. 1 STAMPATO,ND,1,GIUNTI SCUOLA,"13,34",No,Si,No
AO1E018040,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788809964723,"AA VV  ",I LIKE GOLD CL. 5,ND,2,GIUNTI ELT,"10,08",No,Si,No
AO1E018040,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DEI LINGUAGGI,9788847239210,GENTILE PAOLA - CANTILLO VINCENZA - GENTILE MARIA LARA,SCOPRO LEGGENDO 5,ND,2,RAFFAELLO,"20,96",No,Si,No
AO1E018040,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE,9788809917644,"AA VV  ",NUOVO VIVA IMPARARE CL. 5,ND,2,GIUNTI SCUOLA,"25,00",No,Si,No
AO1E018040,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847306899,"AA VV  ",BUDDY AND FRIENDS 3,ND,3,CETEM,"8,06",Si,Si,No
AO1E018040,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017270584,"AA  VV  ",HOURRA 2 - LIVRE DE L'ELEVE,ND,2,HACHETTE,"16,60",No,Si,No
AO1E018040,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA FRANCESE,9782017270591,"AA  VV  ",HOURRA 2 - CAHIER D'ACTIVITES,ND,2,HACHETTE,"12,20",No,Si,No
AO1E018040,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788876274749,SANSONETTI EMILIA - RESTAURI SIMONA - ZINDATO CARLA,PAROLA DI PEPITO 3,ND,3,LISCIANI SCUOLA,"26,71",No,Si,No
AO1E018060,5,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847238121,BADIOLI CLAUDIA - SLATTERY MICHELLE - PREVITO ISABELLA,YOU AND ME FRIENDS 5,ND,2,CELTIC PUBLISHING,"10,08",Si,Si,No
AO1E018060,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788809917651,"AA VV  ",NUOVO VIVA IMPARARE CL. 5  ANTROPOLOGICO,ND,2,GIUNTI SCUOLA,"12,50",Si,Si,No
AO1E018060,5,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788809919679,"AA VV  ",NUOVO VIVA IMPARARE CL. 5 MATEMATICA,ND,2,GIUNTI SCUOLA,"12,50",No,Si,No
AO1E018060,5,A,EE,CORSO A ORARIO ORDINARIO,PARASCOLASTICA (AMBITO UMANISTICO),9788859021490,"BORTOLATO CAMILLO  ",ITALIANO IN QUINTA CON IL METODO ANALOGICO,ND,U,ERICKSON,"14,80",Si,Si,No
AO1E018060,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847238060,BADIOLI CLAUDIA - SLATTERY MICHELLE - PREVITO ISABELLA,YOU AND ME FRIENDS 2,ND,2,CELTIC PUBLISHING,"6,03",No,Si,No
AO1E018060,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788891910523,"AA VV  ",MILLE SCINTILLE 2,ND,2,PEARSON EDUCATION,"18,69",No,Si,No
AO1E018060,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788847238084,BADIOLI CLAUDIA - SLATTERY MICHELLE - PREVITO ISABELLA,YOU AND ME FRIENDS 3,ND,3,CELTIC PUBLISHING,"8,06",No,Si,No
