CODICESCUOLA,ANNOCORSO,SEZIONEANNO,TIPOGRADOSCUOLA,COMBINAZIONE,DISCIPLINA,CODICEISBN,AUTORI,TITOLO,SOTTOTITOLO,VOLUME,EDITORE,PREZZO,NUOVAADOZ,DAACQUIST,CONSIGLIATO
GE1E019003,4,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,SUSSIDIARIO DEI LINGUAGGI,9788809917590,"AA VV  ",NUOVO VIVA LEGGERE CL. 4,ND,1,GIUNTI SCUOLA,"17,28",No,Si,No
GE1E019003,4,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,SUSSIDIARIO DELLE DISCIPLINE,9788809917613,"AA VV  ",NUOVO VIVA IMPARARE CL. 4,ND,1,GIUNTI SCUOLA,"21,46",Si,Si,No
GE1E019003,5,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,RELIGIONE,9788846842954,"PICARIELLO CARMINE  ",DETTO... FATTO! 4-5,ND,U,LA SPIGA,"8,19",No,No,No
GE1E019003,5,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,LINGUA INGLESE,9780194465083,"AA VV  ",LEARN WITH US 5,CB&WB CON QR CODE & EBK + CD 5,2,OXFORD UNIVERSITY PRESS,"10,08",No,Si,No
GE1E019003,5,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO ANTROPOLOGICO),9788847239241,"MEIANI ANTONELLA  ",SCOPRO STUDIANDO 5 AREA STORIA/GEOGRAFIA,ND,2,RAFFAELLO,"12,50",No,Si,No
GE1E019003,5,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,SUSSIDIARIO DELLE DISCIPLINE (AMBITO SCIENTIFICO),9788891594815,"AA VV  ",GEA CLASSE 5 TOMO SCIENTIFICO,SUSSIDIARIO DELLE DISCIPLINE,2,FABBRI SCUOLA,"12,50",No,Si,No
GE1E019003,5,A,EE,32 ORE CURRICOLARI + 2 ORE DI MENSA,SUSSIDIARIO DEI LINGUAGGI,9788809917606,"AA VV  ",NUOVO VIVA LEGGERE CL. 5,ND,2,GIUNTI SCUOLA,"20,96",No,Si,No
GE1E02200V,1,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788851911065,"AGLIOCCHI CARLA - BASILE CATERINA ",IL SENTIERO FIORITO,VOLUME 1° CICLO,U,PIEMME SCUOLA,"8,19",Si,Si,No
GE1E02200V,1,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788883397073,"AA VV  ",BILLY BOT GOLD 1,ND,1,PEARSON LONGMAN,"4,02",No,Si,No
GE1E02200V,1,A,EE,CORSO A ORARIO ORDINARIO,IL LIBRO DELLA PRIMA CLASSE,9788891597595,"AA VV  ",MAGICA MATILDE,CLASSE 1 - METODO TUTTO MAIUSCOLO,1,FABBRI SCUOLA,"13,34",Si,Si,No
GE1E02200V,2,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788846844545,"CAMPOLEONI ALBERTO - CRIPPA LUCA ",CASA CHE VOGLIAMO 1-2-3 (LA),ND,U,LA SPIGA,"8,19",No,No,No
GE1E02200V,2,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788883397080,"AA VV  ",BILLY BOT GOLD 2,ND,2,PEARSON LONGMAN,"6,03",No,Si,No
GE1E02200V,2,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788846844521,"AA VV  ",NUOVA FESTA A SORPRESA 2,ND,2,LA SPIGA,"18,69",No,Si,No
GE1E02200V,3,A,EE,CORSO A ORARIO ORDINARIO,RELIGIONE,9788835056119,"CRISTIANI CLAUDIO  ",PONTI ARCOBALENO PLUS 1-2-3,RELIGIONE PRIMO ANNO + BIENNIO,U,LA SCUOLA EDITRICE,"8,19",No,No,No
GE1E02200V,3,A,EE,CORSO A ORARIO ORDINARIO,LINGUA INGLESE,9788861617117,"F  FOSTER - B  BROWN ",BILLY BOT - STORIES FOR SUPER CITIZENS 3,ND,3,LANG EDIZIONI,"8,06",No,Si,No
GE1E02200V,3,A,EE,CORSO A ORARIO ORDINARIO,SUSSIDIARIO (1° BIENNIO),9788847241459,"MORGESE ROBERTO  ",FORMULA MAGICA 3,ND,3,RAFFAELLO,"26,71",No,Si,No
